timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-06-28,0.00024680,0.00025890,0.00023900,0.00023960,11678044.45000000,1530230399999,2911.27423308,31363,6152084.26000000,1533.86712025,0
2018-06-29,0.00023990,0.00024920,0.00023490,0.00024490,12271519.61000000,1530316799999,2944.82147489,31327,6554388.74000000,1573.45074707,0
2018-06-30,0.00024530,0.00025380,0.00023990,0.00024420,11757789.27000000,1530403199999,2871.20299031,30457,6360361.33000000,1553.80450864,0
2018-07-01,0.00024430,0.00026900,0.00024290,0.00025970,12405698.37000000,1530489599999,3148.43806751,37531,6573681.95000000,1667.91797228,0
2018-07-02,0.00025960,0.00027490,0.00024990,0.00026690,13465919.44000000,1530575999999,3517.00227051,38144,7318713.33000000,1912.13991478,0
2018-07-03,0.00026700,0.00027340,0.00025260,0.00025360,12799226.68000000,1530662399999,3376.37763521,36359,6777396.88000000,1788.47745068,0
2018-07-04,0.00025360,0.00027280,0.00024870,0.00026170,8058924.32000000,1530748799999,2133.62780585,24886,4223705.63000000,1118.00825735,0
2018-07-05,0.00026180,0.00026940,0.00024990,0.00025630,10995995.56000000,1530835199999,2860.98664437,31725,5917982.63000000,1541.22835440,0
2018-07-06,0.00025630,0.00026010,0.00023990,0.00025450,11861166.52000000,1530921599999,2981.96953737,33090,6049852.56000000,1521.13485683,0
2018-07-07,0.00025460,0.00025620,0.00024370,0.00025400,10384997.83000000,1531007999999,2602.62203166,26452,5329321.15000000,1337.17179385,0
2018-07-08,0.00025400,0.00026680,0.00024910,0.00025720,11196465.96000000,1531094399999,2854.19279162,28623,5800301.94000000,1478.99447218,0
2018-07-09,0.00025710,0.00025990,0.00024410,0.00024580,10602552.84000000,1531180799999,2653.55933409,28916,5114186.91000000,1280.70644763,0
2018-07-10,0.00024560,0.00024590,0.00022330,0.00022430,12020154.84000000,1531267199999,2803.66569842,42203,6014315.13000000,1403.00323903,0
2018-07-11,0.00022410,0.00023090,0.00021650,0.00022500,12276938.13000000,1531353599999,2771.35474810,36733,6678288.30000000,1508.34128406,0
2018-07-12,0.00022510,0.00022550,0.00020410,0.00021290,12391212.14000000,1531439999999,2705.87959045,41160,6073311.70000000,1327.46219467,0
2018-07-13,0.00021260,0.00022020,0.00020740,0.00021220,11318870.68000000,1531526399999,2441.83622422,35338,5443674.72000000,1174.38507865,0
2018-07-14,0.00021220,0.00021270,0.00020550,0.00021180,9904981.32000000,1531612799999,2074.55335732,28562,4716395.31000000,987.76930448,0
2018-07-15,0.00021190,0.00022040,0.00021080,0.00021480,11108689.74000000,1531699199999,2389.94266450,29771,5090819.06000000,1095.81254062,0
2018-07-16,0.00021490,0.00022490,0.00021420,0.00022300,11410109.21000000,1531785599999,2508.60497267,35192,5278777.45000000,1161.22205241,0
2018-07-17,0.00022280,0.00022900,0.00021480,0.00022260,13372730.71000000,1531871999999,2942.57055327,47083,6661548.41000000,1466.28657626,0
2018-07-18,0.00022240,0.00023400,0.00020600,0.00021020,13620870.69000000,1531958399999,3022.92358376,56095,6356591.43000000,1412.87340614,0
2018-07-19,0.00021020,0.00021520,0.00019130,0.00019950,12500884.88000000,1532044799999,2578.02964249,45666,5865904.77000000,1210.16552697,0
2018-07-20,0.00019940,0.00020000,0.00017780,0.00018000,13569516.40000000,1532131199999,2523.51890761,52073,6163129.43000000,1146.03119591,0
2018-07-21,0.00018010,0.00019210,0.00017730,0.00018620,9030207.85000000,1532217599999,1678.33405302,36897,4315668.69000000,802.38951575,0
2018-07-22,0.00018640,0.00019220,0.00018170,0.00018380,8197765.15000000,1532303999999,1522.53380592,29160,3393587.94000000,630.29516198,0
2018-07-23,0.00018390,0.00018900,0.00016300,0.00016860,6322943.48000000,1532390399999,1114.11240521,32509,2953062.18000000,519.66494931,0
2018-07-24,0.00016850,0.00016890,0.00015370,0.00015640,8857427.64000000,1532476799999,1423.25880256,41766,4285498.24000000,688.73101384,0
2018-07-25,0.00015620,0.00017220,0.00015530,0.00016660,7843282.46000000,1532563199999,1277.25163250,31415,3994263.26000000,650.67191378,0
2018-07-26,0.00016680,0.00016930,0.00016000,0.00016190,3959490.24000000,1532649599999,648.60338975,19564,1779990.24000000,291.79734431,0
2018-07-27,0.00016180,0.00016380,0.00015640,0.00015940,3666971.87000000,1532735999999,586.63650494,18627,1615682.05000000,258.64060865,0
2018-07-28,0.00015940,0.00016190,0.00015660,0.00015750,2027029.41000000,1532822399999,322.48630431,13155,909310.11000000,144.76131710,0
2018-07-29,0.00015780,0.00015970,0.00015520,0.00015700,1919721.95000000,1532908799999,301.83552480,13974,939288.48000000,147.85038383,0
2018-07-30,0.00015700,0.00015850,0.00014530,0.00014740,3247581.08000000,1532995199999,491.39502436,20408,1485143.76000000,225.42691904,0
2018-07-31,0.00014740,0.00014780,0.00013620,0.00014230,5357553.49000000,1533081599999,760.06103646,26224,2199433.56000000,312.16953452,0
2018-08-01,0.00014230,0.00014280,0.00013500,0.00013920,5239235.51000000,1533167999999,724.67736778,25330,2378536.62000000,328.91021105,0
2018-08-02,0.00013920,0.00014020,0.00012060,0.00012460,6931962.62000000,1533254399999,890.23588021,33192,2994609.07000000,383.06131858,0
2018-08-03,0.00012460,0.00012800,0.00011540,0.00012370,7823232.75000000,1533340799999,954.21835267,32690,3983106.26000000,485.77800245,0
2018-08-04,0.00012380,0.00012720,0.00011820,0.00012210,5420105.75000000,1533427199999,660.05558511,26980,2750003.85000000,335.00765594,0
2018-08-05,0.00012220,0.00012790,0.00012100,0.00012660,2755120.43000000,1533513599999,343.84209814,16166,1338738.56000000,167.25802598,0
2018-08-06,0.00012670,0.00013070,0.00012170,0.00012370,3863791.28000000,1533599999999,486.53889401,21543,1585078.51000000,199.80188247,0
2018-08-07,0.00012420,0.00014170,0.00011420,0.00012580,18776663.40000000,1533686399999,2422.04349664,58255,8608262.38000000,1115.63830591,0
2018-08-08,0.00012580,0.00012750,0.00011350,0.00011720,8566653.61000000,1533772799999,1018.63413220,36146,3922184.20000000,466.45850054,0
2018-08-09,0.00011720,0.00012400,0.00011480,0.00012010,5731741.76000000,1533859199999,688.82950853,27069,2488444.38000000,299.87827866,0
2018-08-10,0.00012020,0.00012410,0.00011400,0.00011590,4095037.31000000,1533945599999,484.28279162,25213,1782788.68000000,211.18933212,0
2018-08-11,0.00011650,0.00011660,0.00010250,0.00010430,6125905.31000000,1534031999999,657.91085643,27839,2557669.52000000,274.81989405,0
2018-08-12,0.00010430,0.00011010,0.00010370,0.00010860,2876213.69000000,1534118399999,307.01032400,13235,1393257.73000000,148.71790354,0
2018-08-13,0.00010850,0.00010890,0.00008950,0.00009020,8121860.86000000,1534204799999,792.26379380,30224,3390796.80000000,330.69748465,0
2018-08-14,0.00009020,0.00009050,0.00007670,0.00008550,13878036.36000000,1534291199999,1140.25404857,33614,6796249.34000000,558.14624835,0
2018-08-15,0.00008550,0.00009270,0.00008010,0.00008020,11335756.93000000,1534377599999,965.76692771,26242,4822305.76000000,412.77123651,0
2018-08-16,0.00008030,0.00008830,0.00007930,0.00008690,7936040.20000000,1534463999999,667.52932298,19682,3684666.56000000,309.97190450,0
2018-08-17,0.00008680,0.00011300,0.00008630,0.00011210,20260668.79000000,1534550399999,2022.58335247,56363,10157883.33000000,1012.74228893,0
2018-08-18,0.00011240,0.00011610,0.00009200,0.00009810,11638551.89000000,1534636799999,1180.78674336,39520,5329907.69000000,543.00163653,0
2018-08-19,0.00009810,0.00010730,0.00009610,0.00010380,6757994.42000000,1534723199999,689.18301732,24796,3224190.49000000,329.07544079,0
2018-08-20,0.00010400,0.00010750,0.00009550,0.00009630,6435334.89000000,1534809599999,652.14334556,23790,2944708.74000000,299.01548314,0
2018-08-21,0.00009620,0.00010300,0.00009500,0.00009900,4849579.87000000,1534895999999,474.13733342,17278,2353580.69000000,230.49771980,0
2018-08-22,0.00009900,0.00010320,0.00008700,0.00009290,10198247.96000000,1534982399999,968.83745282,26330,4488118.77000000,427.22375362,0
2018-08-23,0.00009300,0.00010170,0.00009160,0.00010130,4591398.27000000,1535068799999,441.63021624,14204,2292122.72000000,221.01537637,0
2018-08-24,0.00010120,0.00010460,0.00009730,0.00010150,6825522.97000000,1535155199999,688.91750369,26496,3153987.41000000,319.12142736,0
2018-08-25,0.00010150,0.00011410,0.00009950,0.00011140,10326107.79000000,1535241599999,1112.39962490,35423,5015797.56000000,541.77346693,0
2018-08-26,0.00011160,0.00013870,0.00010420,0.00013700,24865045.23000000,1535327999999,3083.04574792,64628,12784501.06000000,1594.50450184,0
2018-08-27,0.00013700,0.00014580,0.00012760,0.00013230,29332892.58000000,1535414399999,3950.28236192,73813,14699131.31000000,1983.03872324,0
2018-08-28,0.00013280,0.00013840,0.00012810,0.00013150,19675607.04000000,1535500799999,2616.15329939,52011,9202345.67000000,1224.02321999,0
2018-08-29,0.00013180,0.00013240,0.00011800,0.00012360,20044095.53000000,1535587199999,2520.33569160,51096,9325404.11000000,1173.87894998,0
2018-08-30,0.00012370,0.00012590,0.00011540,0.00012430,17316235.86000000,1535673599999,2087.12647628,43668,8463033.36000000,1021.36718474,0
2018-08-31,0.00012370,0.00013230,0.00011980,0.00012850,19000386.47000000,1535759999999,2429.94933882,50888,9459755.87000000,1210.77768550,0
2018-09-01,0.00012850,0.00013860,0.00012800,0.00013120,16727807.67000000,1535846399999,2231.76071372,45084,8391950.27000000,1120.80496132,0
2018-09-02,0.00013130,0.00013520,0.00012450,0.00012730,14656134.32000000,1535932799999,1887.66212772,44087,7388978.69000000,952.75332367,0
2018-09-03,0.00012730,0.00012840,0.00012100,0.00012400,11117686.29000000,1536019199999,1384.42720893,35516,5791189.16000000,721.59283252,0
2018-09-04,0.00012400,0.00013040,0.00012290,0.00012610,11049446.18000000,1536105599999,1403.61300709,36052,5046770.89000000,641.58282271,0
2018-09-05,0.00012600,0.00012700,0.00010650,0.00010820,18427511.02000000,1536191999999,2156.06206696,60954,8453595.68000000,991.47452163,0
2018-09-06,0.00010790,0.00011530,0.00010560,0.00011380,17189966.52000000,1536278399999,1900.66976253,61772,8368119.15000000,927.38471688,0
2018-09-07,0.00011370,0.00011840,0.00010580,0.00010660,12736965.55000000,1536364799999,1424.14958828,48777,6496486.28000000,727.24451454,0
2018-09-08,0.00010660,0.00011000,0.00009970,0.00010240,9795197.77000000,1536451199999,1031.15928835,29730,4284436.22000000,450.78578967,0
2018-09-09,0.00010240,0.00010520,0.00009770,0.00009940,9673710.17000000,1536537599999,980.62998563,31662,4494294.77000000,456.11219870,0
2018-09-10,0.00009940,0.00010360,0.00009580,0.00009770,7899980.46000000,1536623999999,782.89233071,24847,4059534.53000000,402.85764089,0
2018-09-11,0.00009770,0.00009930,0.00008790,0.00009190,9772186.32000000,1536710399999,914.42387266,27797,4454879.95000000,417.03859179,0
2018-09-12,0.00009190,0.00009410,0.00008420,0.00009370,11252479.91000000,1536796799999,1001.21327350,30256,5725334.65000000,509.43621677,0
2018-09-13,0.00009370,0.00010210,0.00009280,0.00009770,15188788.49000000,1536883199999,1472.04456276,43974,7813576.13000000,758.31034357,0
2018-09-14,0.00009780,0.00009990,0.00009300,0.00009540,11083102.67000000,1536969599999,1068.45893108,34028,5272242.42000000,508.85625608,0
2018-09-15,0.00009530,0.00010300,0.00009500,0.00009760,10973162.10000000,1537055999999,1080.42844878,31905,4982871.58000000,490.73134939,0
2018-09-16,0.00009740,0.00009970,0.00009540,0.00009840,8293229.96000000,1537142399999,808.53427844,24947,3956897.34000000,385.95745288,0
2018-09-17,0.00009830,0.00010050,0.00009060,0.00009280,13797416.19000000,1537228799999,1313.08523143,34707,6284646.80000000,598.80488622,0
2018-09-18,0.00009280,0.00009660,0.00009050,0.00009420,9273290.30000000,1537315199999,866.72333476,23815,4398396.22000000,411.69156966,0
2018-09-19,0.00009420,0.00009550,0.00009090,0.00009260,8978688.58000000,1537401599999,835.11221187,23240,3915702.12000000,364.40653950,0
2018-09-20,0.00009250,0.00009950,0.00009190,0.00009660,7833540.60000000,1537487999999,739.26370171,22705,3864010.73000000,365.29646594,0
2018-09-21,0.00009660,0.00010830,0.00009350,0.00010670,13575789.31000000,1537574399999,1365.90042207,40102,6843491.26000000,690.37178336,0
2018-09-22,0.00010640,0.00010880,0.00009600,0.00010170,6861782.89000000,1537660799999,694.90913558,21841,2936534.20000000,297.63056289,0
2018-09-23,0.00010170,0.00010630,0.00009990,0.00010530,6131328.50000000,1537747199999,636.22301553,21589,2692700.44000000,279.94816735,0
2018-09-24,0.00010540,0.00010910,0.00009880,0.00009990,7601778.00000000,1537833599999,785.82513831,26451,3296558.79000000,341.75197394,0
2018-09-25,0.00009990,0.00010070,0.00009430,0.00010010,5736588.50000000,1537919999999,559.02696767,23385,2571684.50000000,250.87191355,0
2018-09-26,0.00010010,0.00010250,0.00009620,0.00009910,5356439.69000000,1538006399999,533.77951635,18543,2519167.37000000,251.69997179,0
2018-09-27,0.00009890,0.00010340,0.00009780,0.00010160,6294508.21000000,1538092799999,634.07744171,18690,3042948.68000000,306.91771637,0
2018-09-28,0.00010150,0.00010250,0.00009610,0.00009770,6358387.41000000,1538179199999,628.64426523,23013,3156799.55000000,312.32891125,0
2018-09-29,0.00009760,0.00010030,0.00009640,0.00009920,3764945.94000000,1538265599999,371.90492032,16369,1908710.01000000,188.80738066,0
2018-09-30,0.00009920,0.00010000,0.00009720,0.00009880,2874780.95000000,1538351999999,283.39211725,13905,1361923.50000000,134.45006224,0
2018-10-01,0.00009880,0.00010400,0.00009850,0.00010110,7432031.31000000,1538438399999,752.61106859,23056,3552828.68000000,360.02429695,0
2018-10-02,0.00010110,0.00010820,0.00010070,0.00010550,8294239.11000000,1538524799999,867.69976601,29921,3834614.49000000,402.03479970,0
2018-10-03,0.00010530,0.00010590,0.00010120,0.00010260,5106165.65000000,1538611199999,525.69450011,20065,2005647.44000000,206.54476955,0
2018-10-04,0.00010260,0.00010420,0.00010140,0.00010200,3123440.76000000,1538697599999,321.90703540,13008,1392025.97000000,143.55403465,0
2018-10-05,0.00010180,0.00010420,0.00010040,0.00010320,5440531.80000000,1538783999999,554.37962186,17735,2611184.82000000,266.51156490,0
2018-10-06,0.00010320,0.00010400,0.00010050,0.00010160,3651484.48000000,1538870399999,373.14705809,14371,1691827.36000000,173.28112381,0
2018-10-07,0.00010160,0.00010280,0.00010020,0.00010230,2939418.35000000,1538956799999,297.55521575,12097,1410662.51000000,142.98256574,0
2018-10-08,0.00010200,0.00010620,0.00010150,0.00010490,5766931.55000000,1539043199999,600.47817393,21213,2682369.17000000,279.23723165,0
2018-10-09,0.00010490,0.00010630,0.00010260,0.00010540,3848483.53000000,1539129599999,402.29236628,16924,1780023.24000000,186.27473011,0
2018-10-10,0.00010540,0.00011130,0.00010270,0.00011050,5503327.49000000,1539215999999,584.87549267,23795,2849259.86000000,303.50892546,0
2018-10-11,0.00011050,0.00011080,0.00009480,0.00009580,13184076.66000000,1539302399999,1325.82843117,40052,5348134.50000000,537.58950979,0
2018-10-12,0.00009580,0.00009950,0.00009320,0.00009570,5407682.19000000,1539388799999,521.72076825,20589,2720258.86000000,262.67752436,0
2018-10-13,0.00009550,0.00009920,0.00009520,0.00009860,3652758.97000000,1539475199999,355.58257052,15013,1673437.16000000,162.99088523,0
2018-10-14,0.00009840,0.00010130,0.00009720,0.00009820,4497263.49000000,1539561599999,446.47608371,16639,1774195.43000000,176.45771124,0
2018-10-15,0.00009790,0.00010450,0.00009270,0.00010330,17557794.17000000,1539647999999,1724.04432313,45557,7706004.58000000,757.64491899,0
2018-10-16,0.00010330,0.00010640,0.00010190,0.00010360,11573114.84000000,1539734399999,1209.65792622,37086,5471299.29000000,572.00691375,0
2018-10-17,0.00010360,0.00011340,0.00010340,0.00011030,11581042.92000000,1539820799999,1251.67154175,34627,5591579.87000000,604.44272156,0
2018-10-18,0.00011030,0.00011140,0.00010320,0.00010550,8592494.86000000,1539907199999,924.64982533,28587,3538840.47000000,381.63943887,0
2018-10-19,0.00010550,0.00010980,0.00010490,0.00010850,4117414.11000000,1539993599999,441.82409432,15764,1879481.07000000,201.96628955,0
2018-10-20,0.00010850,0.00010880,0.00010600,0.00010770,3326529.25000000,1540079999999,357.44599373,14576,1610575.99000000,173.21027665,0
2018-10-21,0.00010770,0.00010850,0.00010630,0.00010670,3277098.13000000,1540166399999,352.50922956,12656,1397880.36000000,150.54489391,0
2018-10-22,0.00010660,0.00010710,0.00010360,0.00010560,5615326.49000000,1540252799999,591.71597311,19453,2481484.05000000,261.71116998,0
2018-10-23,0.00010560,0.00010640,0.00010140,0.00010280,6691730.89000000,1540339199999,691.35191368,20679,3083914.92000000,318.47770145,0
2018-10-24,0.00010280,0.00010510,0.00010200,0.00010370,4198108.62000000,1540425599999,434.93058456,16493,1987079.80000000,205.96082245,0
2018-10-25,0.00010370,0.00010410,0.00010110,0.00010210,3956315.73000000,1540511999999,404.47068461,14262,1697495.51000000,173.69484690,0
2018-10-26,0.00010220,0.00010340,0.00010140,0.00010260,2805593.02000000,1540598399999,286.93998103,11400,1205515.56000000,123.38951644,0
2018-10-27,0.00010260,0.00010310,0.00009820,0.00009920,3291757.44000000,1540684799999,331.43109218,13706,1349100.16000000,135.67882529,0
2018-10-28,0.00009920,0.00010090,0.00009900,0.00010020,3343171.58000000,1540771199999,333.81978166,11459,1571735.59000000,157.00846266,0
2018-10-29,0.00010010,0.00010090,0.00009530,0.00009810,4932521.16000000,1540857599999,484.42684619,17299,1814359.52000000,178.71032885,0
2018-10-30,0.00009810,0.00010000,0.00009770,0.00009900,3427469.43000000,1540943999999,338.85210134,14752,1739161.80000000,172.15980635,0
2018-10-31,0.00009900,0.00010250,0.00009570,0.00010200,6801760.99000000,1541030399999,672.19234376,21663,3476524.16000000,344.49740397,0
2018-11-01,0.00010200,0.00010300,0.00010030,0.00010120,3575644.51000000,1541116799999,363.21786929,13849,1756499.66000000,178.64743870,0
2018-11-02,0.00010150,0.00010180,0.00009890,0.00009970,3953262.63000000,1541203199999,395.33709745,14693,1643288.16000000,164.40487640,0
2018-11-03,0.00009980,0.00010000,0.00009820,0.00009900,2326022.22000000,1541289599999,230.11394185,10811,883216.16000000,87.48037719,0
2018-11-04,0.00009890,0.00010170,0.00009800,0.00010040,4715151.68000000,1541375999999,471.27433223,16299,2092612.34000000,209.31765881,0
2018-11-05,0.00010040,0.00010040,0.00009750,0.00009840,3658299.61000000,1541462399999,361.70546266,14770,1441230.34000000,142.47636851,0
2018-11-06,0.00009840,0.00010040,0.00009750,0.00010000,5045726.10000000,1541548799999,498.43661686,26160,2378545.74000000,235.11332399,0
2018-11-07,0.00010020,0.00010040,0.00009730,0.00009800,4099264.99000000,1541635199999,405.34474436,18528,1676656.49000000,165.91390297,0
2018-11-08,0.00009800,0.00009840,0.00009440,0.00009520,6288006.60000000,1541721599999,603.92972987,26524,2677999.78000000,257.38678493,0
2018-11-09,0.00009520,0.00009550,0.00009120,0.00009230,6842018.45000000,1541807999999,639.40538323,22212,2873748.23000000,268.97096784,0
2018-11-10,0.00009230,0.00009450,0.00009170,0.00009300,3420123.19000000,1541894399999,317.44690293,14993,1460607.11000000,135.78975149,0
2018-11-11,0.00009300,0.00009320,0.00008840,0.00009040,3768600.53000000,1541980799999,343.11032800,15490,1545472.04000000,140.60427264,0
2018-11-12,0.00009040,0.00009130,0.00008590,0.00008810,7049706.75000000,1542067199999,621.81276571,22588,2872050.90000000,253.78816655,0
2018-11-13,0.00008810,0.00008820,0.00008410,0.00008510,7293543.62000000,1542153599999,626.91222908,25240,2895397.05000000,249.05991341,0
2018-11-14,0.00008500,0.00008520,0.00007350,0.00008000,14050215.31000000,1542239999999,1123.74193259,34589,6324847.13000000,506.41489880,0
2018-11-15,0.00008000,0.00008020,0.00007400,0.00007880,10498992.64000000,1542326399999,811.01060056,28081,4903646.54000000,379.30438842,0
2018-11-16,0.00007870,0.00007980,0.00007530,0.00007560,7766778.04000000,1542412799999,599.72033599,17767,3636743.99000000,281.02628554,0
2018-11-17,0.00007570,0.00007630,0.00007350,0.00007500,5450084.88000000,1542499199999,406.14237929,13057,2781027.52000000,207.38722498,0
2018-11-18,0.00007500,0.00007600,0.00007390,0.00007450,4769288.76000000,1542585599999,356.98528230,8934,2388999.19000000,178.97273463,0
2018-11-19,0.00007460,0.00007480,0.00006300,0.00006700,23661816.11000000,1542671999999,1582.32265519,34709,11021500.00000000,735.99788340,0
2018-11-20,0.00006710,0.00006920,0.00005790,0.00006280,23725409.99000000,1542758399999,1509.27681511,37600,10788903.94000000,687.34267861,0
2018-11-21,0.00006260,0.00006630,0.00006170,0.00006530,10041877.29000000,1542844799999,645.27802625,15654,5042773.03000000,324.30094829,0
2018-11-22,0.00006520,0.00006610,0.00006320,0.00006340,5979816.59000000,1542931199999,388.26737533,8865,2974214.94000000,193.39331670,0
2018-11-23,0.00006350,0.00006420,0.00006120,0.00006250,6254689.96000000,1543017599999,390.90487460,9862,2812258.22000000,175.91767516,0
2018-11-24,0.00006250,0.00006350,0.00005960,0.00006070,6915092.32000000,1543103999999,424.16259721,9231,3211413.88000000,196.86428084,0
2018-11-25,0.00006070,0.00006130,0.00005610,0.00005970,11434521.04000000,1543190399999,673.91220667,16683,5287700.17000000,312.12555512,0
2018-11-26,0.00005980,0.00006180,0.00005670,0.00005860,9867114.27000000,1543276799999,584.20954367,14615,4855764.02000000,287.91606655,0
2018-11-27,0.00005860,0.00006130,0.00005770,0.00006030,9343655.23000000,1543363199999,549.70044054,10557,4684867.01000000,276.02833481,0
2018-11-28,0.00006020,0.00006700,0.00006000,0.00006500,19078270.69000000,1543449599999,1204.59801281,22086,9445724.40000000,596.91147984,0
2018-11-29,0.00006500,0.00007140,0.00006340,0.00006750,19431137.43000000,1543535999999,1306.87505275,26226,9514605.97000000,640.86724745,0
2018-11-30,0.00006750,0.00006790,0.00006120,0.00006450,16056298.55000000,1543622399999,1030.11060867,17921,7279763.96000000,467.40568500,0
2018-12-01,0.00006450,0.00006760,0.00006270,0.00006630,9920453.36000000,1543708799999,650.25292076,13308,4485086.39000000,293.71713170,0
2018-12-02,0.00006630,0.00006840,0.00006550,0.00006590,6639064.11000000,1543795199999,441.68114686,10167,2993852.61000000,199.44088607,0
2018-12-03,0.00006580,0.00006620,0.00006250,0.00006370,6650765.71000000,1543881599999,425.83918234,9543,3311666.96000000,212.05766262,0
2018-12-04,0.00006370,0.00006620,0.00006210,0.00006430,5435621.80000000,1543967999999,349.17298557,9245,2503513.59000000,160.98254507,0
2018-12-05,0.00006430,0.00006540,0.00006120,0.00006180,5862443.25000000,1544054399999,372.18776282,10163,2680812.95000000,170.46535090,0
2018-12-06,0.00006180,0.00006320,0.00005960,0.00006030,7631923.05000000,1544140799999,464.35612335,10597,3706305.05000000,225.65809048,0
2018-12-07,0.00006020,0.00006380,0.00005810,0.00006180,10172486.32000000,1544227199999,612.25531916,14073,4841337.51000000,292.14540417,0
2018-12-08,0.00006160,0.00006390,0.00005910,0.00006050,6548521.18000000,1544313599999,401.10306713,9832,2965960.30000000,181.89177911,0
2018-12-09,0.00006050,0.00006260,0.00006030,0.00006140,4874990.65000000,1544399999999,299.15294168,7505,2311373.45000000,142.05697345,0
2018-12-10,0.00006140,0.00006160,0.00005870,0.00006000,3861788.06000000,1544486399999,231.90669895,7076,1584828.14000000,95.19402019,0
2018-12-11,0.00005990,0.00006020,0.00005800,0.00005940,3229967.01000000,1544572799999,191.68212650,5759,1426190.41000000,84.82014750,0
2018-12-12,0.00005940,0.00006090,0.00005850,0.00006030,3995602.78000000,1544659199999,238.67414167,4736,1923079.28000000,114.87033009,0
2018-12-13,0.00006040,0.00006080,0.00005880,0.00005920,3924903.28000000,1544745599999,233.58274267,4707,1620171.43000000,96.51634443,0
2018-12-14,0.00005920,0.00006000,0.00005690,0.00005770,4748459.70000000,1544831999999,277.23547434,5875,2380743.65000000,139.15572466,0
2018-12-15,0.00005770,0.00005840,0.00005730,0.00005790,2934831.82000000,1544918399999,169.89342409,3261,1250692.19000000,72.54112456,0
2018-12-16,0.00005780,0.00005930,0.00005750,0.00005800,2634224.57000000,1545004799999,153.79294550,3766,1352528.34000000,79.06630905,0
2018-12-17,0.00005790,0.00006130,0.00005740,0.00005940,7847426.57000000,1545091199999,467.05169147,9659,3766526.49000000,224.34367471,0
2018-12-18,0.00005940,0.00006030,0.00005740,0.00006020,7810779.49000000,1545177599999,459.65028794,10240,4112766.78000000,242.50271310,0
2018-12-19,0.00006020,0.00006310,0.00005900,0.00006000,15875480.28000000,1545263999999,966.89843441,17184,8072837.50000000,492.62404882,0
2018-12-20,0.00006000,0.00006200,0.00005860,0.00006170,12842964.99000000,1545350399999,773.03859938,15010,6566869.36000000,395.83004000,0
2018-12-21,0.00006170,0.00006600,0.00006110,0.00006270,19225623.85000000,1545436799999,1217.37068057,23636,9162307.93000000,581.14681346,0
2018-12-22,0.00006260,0.00006420,0.00006170,0.00006370,7826516.38000000,1545523199999,492.59054743,10371,3928698.09000000,247.53795275,0
2018-12-23,0.00006380,0.00006730,0.00006240,0.00006650,10901224.71000000,1545609599999,710.58339477,15525,5749650.91000000,374.97261369,0
2018-12-24,0.00006640,0.00006970,0.00006600,0.00006780,15939758.16000000,1545695999999,1085.95776952,21531,7508880.32000000,511.86083830,0
2018-12-25,0.00006770,0.00006790,0.00006330,0.00006460,8968838.29000000,1545782399999,578.33095866,11391,4176476.99000000,269.51777312,0
2018-12-26,0.00006480,0.00006550,0.00006280,0.00006390,5551733.54000000,1545868799999,356.40992418,7393,2523436.97000000,162.17148670,0
2018-12-27,0.00006390,0.00006400,0.00006070,0.00006110,6525526.88000000,1545955199999,406.65575162,8390,3098246.00000000,193.23525248,0
2018-12-28,0.00006100,0.00006410,0.00006000,0.00006390,5353564.63000000,1546041599999,334.02253461,8161,2622491.30000000,163.99469243,0
2018-12-29,0.00006390,0.00006470,0.00006160,0.00006220,4770161.17000000,1546127999999,301.12646703,6958,2158259.24000000,136.42150924,0
2018-12-30,0.00006210,0.00006380,0.00006200,0.00006340,3339981.05000000,1546214399999,209.81324964,5502,1743125.90000000,109.60070397,0
2018-12-31,0.00006350,0.00006390,0.00006190,0.00006330,3281193.61000000,1546300799999,206.26816837,6109,1543762.61000000,97.18249921,0
2019-01-01,0.00006330,0.00006410,0.00006250,0.00006360,2260642.10000000,1546387199999,143.16452886,4212,1050321.59000000,66.59246878,0
2019-01-02,0.00006370,0.00006660,0.00006330,0.00006510,4493979.49000000,1546473599999,290.05558204,7861,2237746.97000000,144.61992827,0
2019-01-03,0.00006510,0.00006930,0.00006490,0.00006810,11685747.51000000,1546559999999,789.89785827,16718,6149366.29000000,416.29012761,0
2019-01-04,0.00006820,0.00007300,0.00006750,0.00007100,13521612.23000000,1546646399999,955.32311101,20986,6936501.25000000,490.46149656,0
2019-01-05,0.00007100,0.00007470,0.00006960,0.00007010,10675513.08000000,1546732799999,768.45293638,15937,5324901.40000000,384.40060088,0
2019-01-06,0.00007000,0.00007160,0.00006820,0.00007070,9186387.66000000,1546819199999,642.89331042,13155,4161896.72000000,291.45734831,0
2019-01-07,0.00007070,0.00007190,0.00006840,0.00006860,5981675.31000000,1546905599999,418.18249580,8408,2811068.87000000,196.67830761,0
2019-01-08,0.00006850,0.00007080,0.00006640,0.00006820,8210430.55000000,1546991999999,560.86362094,12922,4127180.72000000,281.96835482,0
2019-01-09,0.00006840,0.00007150,0.00006820,0.00007110,9466151.07000000,1547078399999,664.62803587,13150,4642129.82000000,326.14809776,0
2019-01-10,0.00007100,0.00007400,0.00006350,0.00006580,15626995.23000000,1547164799999,1067.22780616,24291,7527213.56000000,515.85830459,0
